sample_id,time,label,watch_axis_1,watch_axis_2,watch_axis_3,watch_axis_4,watch_axis_5,watch_axis_6
sample_018,80,Standing,-0.128067,-0.36249,-0.008943,-0.01598,-0.013317,-0.01598
sample_018,81,Standing,-0.215574,-0.308607,0.112137,0.071911,-0.002663,0.063921
sample_018,82,Standing,-0.168657,-0.077948,0.230177,0.063921,0.010653,0.154476
sample_018,83,Standing,0.019847,0.153475,-0.073972,-0.002663,0.026634,0.181109
sample_018,84,Standing,-0.154046,0.410761,-0.19823,-0.053267,-0.00799,0.170456
sample_018,85,Standing,-0.118479,0.44377,-0.113713,0.082565,-0.045277,-0.013317
sample_018,86,Standing,-0.179392,0.147427,0.018234,0.066584,-0.047941,-0.077238
sample_018,87,Standing,-0.176324,-0.0622,0.071964,0.021307,-0.021307,-0.077238
sample_018,88,Standing,-0.105754,-0.131482,0.059122,0.058594,-0.002663,-0.058594
sample_018,89,Standing,-0.304426,-0.025627,0.03717,0.093218,0.005327,0.021307
sample_018,90,Standing,-0.188606,0.047532,-0.039412,0.029297,0.01598,0.058594
sample_018,91,Standing,-0.164594,0.061069,-0.077451,0.039951,-0.00799,0.042614
sample_018,92,Standing,-0.262403,0.175248,-0.012609,0.02397,-0.02397,0.045277
sample_018,93,Standing,-0.147262,0.086925,-0.012837,0.0,-0.018644,0.013317
sample_018,94,Standing,-0.090789,0.077088,0.02348,0.00799,-0.037287,0.002663
sample_018,95,Standing,-0.131495,0.019872,0.127541,0.021307,-0.00799,0.018644
sample_018,96,Standing,-0.227401,0.081473,-0.001277,-0.002663,0.01598,0.021307
sample_018,97,Standing,-0.077186,0.030411,0.020097,-0.00799,0.037287,0.010653
sample_018,98,Standing,-0.151137,-0.050431,-0.050165,-0.074574,0.01598,0.053267
sample_018,99,Standing,-0.074966,0.118589,0.003065,-0.018644,-0.005327,0.042614
sample_019,0,Walking,-0.071819,0.354963,0.275074,-1.033389,0.743081,-0.825646
sample_019,1,Walking,-0.071819,0.354963,0.275074,-1.033389,0.743081,-0.825646
sample_019,2,Walking,-0.360728,-2.704719,0.892838,0.066584,-0.271664,0.122515
sample_019,3,Walking,0.084804,-3.349246,0.010835,0.599259,-0.199753,0.556645
sample_019,4,Walking,0.33012,-1.123242,0.020116,0.66318,-0.279654,1.16123
sample_019,5,Walking,1.520388,0.162338,0.1273,0.226387,-0.942834,1.661945
sample_019,6,Walking,1.054803,2.719252,-0.197228,0.388852,-0.324931,1.566063
sample_019,7,Walking,1.054803,2.719252,-0.197228,0.388852,-0.324931,1.566063
sample_019,8,Walking,2.669287,4.71279,1.195036,-0.090555,0.484734,-0.002663
sample_019,9,Walking,2.669287,4.71279,1.195036,-0.090555,0.484734,-0.002663
sample_019,10,Walking,0.241248,3.671865,1.152836,0.143822,0.873586,-0.977458
sample_019,11,Walking,0.693219,2.67675,0.966633,-0.034624,0.484734,-1.496815
sample_019,12,Walking,0.596907,-1.044476,0.584552,0.095881,0.508704,-2.269193
sample_019,13,Walking,0.168322,-3.679206,0.544892,-0.101208,0.22106,-1.944262
sample_019,14,Walking,-0.963803,-5.1274,-0.360961,-0.346238,0.005327,-0.545991
sample_019,15,Walking,2.030609,-4.886562,-0.871288,-0.042614,-0.343575,0.428803
sample_019,16,Walking,-0.164152,-1.668332,-1.045528,0.673833,-0.620566,1.906975
sample_019,17,Walking,3.1221,1.463609,-0.712488,1.443548,-0.996101,2.596788
sample_019,18,Walking,3.078443,3.909837,-0.752894,1.238468,-0.45011,2.114718
sample_019,19,Walking,1.590735,5.477459,-0.63227,0.165129,-0.082565,1.861697
sample_019,20,Walking,1.245053,6.583079,0.146363,-0.298298,0.098545,0.68715
sample_019,21,Walking,4.770617,6.395728,0.362529,0.109198,0.431466,-1.11329
sample_019,22,Walking,1.283387,2.412671,0.21022,0.087891,0.388852,-2.287837
sample_019,23,Walking,1.510565,1.036018,0.469166,0.218397,0.175783,-2.183965
sample_019,24,Walking,0.657993,-4.03393,0.33135,-0.415486,0.24503,-2.418342
sample_019,25,Walking,0.210542,-5.177011,0.795423,-0.066584,0.03196,-1.5634
sample_019,26,Walking,-0.323116,-4.656974,-0.602457,0.002663,0.138495,0.133169
sample_019,27,Walking,2.100726,-3.873985,-1.696882,0.290308,0.050604,1.182537
sample_019,28,Walking,1.306844,0.646467,-1.444682,0.697804,-0.412823,2.679353
sample_019,29,Walking,3.337402,1.743307,-0.936443,0.974794,-0.740418,2.679353
sample_019,30,Walking,1.671548,4.505994,-1.411,-0.218397,0.069248,2.269193
sample_019,31,Walking,1.031239,5.639978,-0.830218,-0.42614,-0.071911,1.528776
sample_019,32,Walking,1.587938,6.284126,0.694052,-0.383526,0.146486,0.0
sample_019,33,Walking,1.587938,6.284126,0.694052,-0.383526,0.146486,0.0
sample_019,34,Walking,1.727741,0.786773,0.412401,-0.287644,0.370209,-2.49558
sample_019,35,Walking,1.224472,-1.726452,0.385732,-0.958814,0.500714,-2.285174
sample_019,36,Walking,1.224472,-1.726452,0.385732,-0.958814,0.500714,-2.285174
sample_019,37,Walking,-0.041959,-4.8924,-0.475122,-0.543328,0.540665,-1.869688
sample_019,38,Walking,-0.556788,-5.622796,-0.034666,-0.183773,0.130505,-0.870923
sample_019,39,Walking,0.627045,-5.483468,-0.892091,0.404833,-0.175783,0.167792
sample_019,40,Walking,2.160997,-4.52492,-1.528987,1.171884,0.01598,1.182537
sample_019,41,Walking,4.227433,0.383594,-1.181528,1.901648,-0.785695,3.054888
sample_019,42,Walking,4.64558,3.540721,-1.723942,1.070676,0.119852,3.19871
sample_019,43,Walking,2.441167,6.665066,-1.690925,-1.052032,0.218397,2.578145
sample_019,44,Walking,0.917247,6.787042,0.143781,-0.921527,-0.274327,1.454202
sample_019,45,Walking,0.996161,6.30686,1.649925,0.420813,-0.005327,-0.668507
sample_019,46,Walking,5.914561,4.907622,-0.448001,0.242367,0.22905,-2.543521
sample_019,47,Walking,2.079056,-0.563539,0.063169,0.005327,0.066584,-2.761917
sample_019,48,Walking,2.267154,-2.284463,0.775798,-0.65519,-0.047941,-2.157332
sample_019,49,Walking,-0.308235,-4.002618,0.298758,-1.544756,0.506041,-1.504805
sample_019,50,Walking,-0.840739,-4.790087,0.445095,-0.194426,0.21307,-0.807002
sample_019,51,Walking,-1.022169,-4.899806,-0.319818,-0.215733,0.178446,-0.055931
sample_019,52,Walking,2.987454,-3.842478,-1.278372,0.143822,-0.410159,0.783032
sample_019,53,Walking,-0.036289,-0.460367,-0.441196,1.046705,-0.495387,2.338441
sample_019,54,Walking,2.56056,2.116913,-1.1946,1.089319,-0.681823,2.799205
sample_019,55,Walking,2.034876,4.124985,-1.201687,1.206508,0.077238,1.906975
sample_019,56,Walking,0.718207,5.464165,-0.913708,-0.00799,0.026634,1.254448
sample_019,57,Walking,0.234332,5.945933,-0.259226,-0.322268,0.103872,0.415486
sample_019,58,Walking,1.203198,4.97835,0.00014,-0.242367,0.300961,-1.022735
sample_019,59,Walking,3.774588,0.797652,0.446009,-0.279654,0.194426,-2.492917
sample_019,60,Walking,3.774588,0.797652,0.446009,-0.279654,0.194426,-2.492917
sample_019,61,Walking,0.898081,-1.842825,0.990114,-0.953487,0.298298,-1.582043
sample_019,62,Walking,-0.783369,-3.962835,0.411749,-0.343575,0.274327,-1.028062
sample_019,63,Walking,-0.783369,-3.962835,0.411749,-0.343575,0.274327,-1.028062
sample_019,64,Walking,-1.057654,-3.865472,-0.093918,0.250357,0.093218,0.165129
sample_019,65,Walking,-1.057654,-3.865472,-0.093918,0.250357,0.093218,0.165129
sample_019,66,Walking,1.189106,-2.823108,-1.103621,0.183773,-0.519358,1.217161
sample_019,67,Walking,2.377179,-1.298733,-1.18543,0.41815,-0.559308,1.789786
sample_019,68,Walking,3.876137,1.290224,-1.276635,1.313043,-0.870923,2.269193
sample_019,69,Walking,1.838332,4.051337,-0.522697,0.910873,-0.567298,2.205272
sample_019,70,Walking,0.771687,5.442279,-0.30724,0.231713,-0.178446,1.118617
sample_019,71,Walking,0.185015,5.521275,-0.17722,-0.420813,-0.047941,0.101208
sample_019,72,Walking,1.673856,3.693975,0.362714,-0.095881,0.290308,-1.504805
sample_019,73,Walking,2.364064,1.665685,-0.105192,-0.886903,0.689814,-1.944262
sample_019,74,Walking,2.65243,-1.96161,-0.077074,-0.439456,0.804339,-2.205272
sample_019,75,Walking,0.776682,-3.824459,-0.333471,-1.020072,0.974794,-1.898985
sample_019,76,Walking,-0.965353,-4.430525,-0.619514,-0.407496,0.825646,-1.195854
sample_019,77,Walking,-1.65164,-4.629517,-0.221779,0.103872,0.053267,-0.186436
sample_019,78,Walking,-0.947556,-4.531491,-0.676527,0.263674,-0.133169,0.604586
sample_019,79,Walking,0.802671,-3.080154,-1.031561,0.748408,-0.564635,1.59536
sample_019,80,Walking,3.799607,-0.613978,-1.56106,0.490061,-0.964141,2.269193
sample_019,81,Walking,3.460727,2.466768,-0.658636,0.921527,-1.499479,2.572818
sample_019,82,Walking,1.631838,4.797683,0.333262,1.030725,-1.201181,1.760489
sample_019,83,Walking,0.663969,4.727952,0.932631,0.828309,-0.468754,-0.01598
sample_019,84,Walking,0.55455,3.723556,0.720372,-0.045277,0.167792,-0.825646
sample_019,85,Walking,1.317516,1.787315,-0.119911,-0.583279,0.700467,-1.608677
sample_019,86,Walking,1.911601,-0.436391,-0.986953,-0.980121,0.852279,-1.853707
sample_019,87,Walking,1.655985,-1.751811,-1.669745,-1.355657,0.817655,-1.443548
sample_019,88,Walking,0.831549,-2.067515,-1.311251,-0.807002,0.740418,-1.142587
sample_019,89,Walking,-0.759969,-3.489516,0.138654,-0.295634,0.506041,-1.070676
sample_019,90,Walking,-0.610214,-3.490464,0.625513,0.394179,0.420813,-0.495387
sample_019,91,Walking,-1.077815,-2.312396,-0.016979,-0.010653,0.396843,0.511368
sample_019,92,Walking,-0.930978,-1.744345,-0.041683,0.087891,-0.298298,0.836299
sample_019,93,Walking,-0.930978,-1.744345,-0.041683,0.087891,-0.298298,0.836299
sample_019,94,Walking,-0.668829,-1.070544,-0.076154,0.388852,-0.340912,1.115953
sample_019,95,Walking,0.644735,-0.509034,-1.671019,0.210406,-0.948161,1.717875
sample_019,96,Walking,1.251466,2.776207,-0.186459,0.870923,-1.598024,1.58737
sample_019,97,Walking,1.251466,2.776207,-0.186459,0.870923,-1.598024,1.58737
sample_019,98,Walking,0.991489,3.895162,0.530786,1.600687,-0.788358,0.532675
sample_019,99,Walking,0.413049,3.532764,0.447459,-0.170456,0.042614,-0.348902
sample_020,0,Walking,0.648833,-0.996722,-0.644136,-0.101208,0.055931,-0.03196
sample_020,1,Walking,0.648833,-0.996722,-0.644136,-0.101208,0.055931,-0.03196
sample_020,2,Walking,0.076985,-0.897264,0.970515,-0.407496,-0.157139,-0.343575
sample_020,3,Walking,-0.295492,-1.136712,-0.164896,-0.412823,0.087891,-0.308951
sample_020,4,Walking,-0.592993,-0.673471,0.252778,-0.135832,0.037287,-0.090555
sample_020,5,Walking,-0.328286,-0.580514,1.111926,-0.079901,-0.077238,-0.042614
sample_020,6,Walking,-0.424485,-1.627384,0.47463,0.157139,-0.111862,0.378199
sample_020,7,Walking,1.160181,-3.008565,0.2335,0.9162,-0.063921,0.729764
sample_020,8,Walking,1.382649,-0.930993,0.653072,1.217161,0.085228,1.542093
sample_020,9,Walking,2.229682,-0.950508,0.40287,0.364882,0.292971,2.25055
sample_020,10,Walking,3.141533,2.758785,-0.460936,0.226387,0.292971,2.434323
sample_020,11,Walking,1.628256,4.927353,-1.255512,-0.090555,0.22106,1.978886
sample_020,12,Walking,0.584992,6.728549,-1.588459,-0.660516,-0.002663,0.607249
sample_020,13,Walking,0.584992,6.728549,-1.588459,-0.660516,-0.002663,0.607249
sample_020,14,Walking,0.869617,5.903554,-1.271321,-0.47408,-0.085228,-1.022735
sample_020,15,Walking,4.425835,-0.509042,-0.976175,-1.025398,0.402169,-3.113483
sample_020,16,Walking,4.425835,-0.509042,-0.976175,-1.025398,0.402169,-3.113483
sample_020,17,Walking,4.046844,-2.819466,-1.572577,-1.297062,0.737754,-2.919056
sample_020,18,Walking,-0.894096,-5.229754,-0.281785,-0.506041,0.122515,-1.118617
sample_020,19,Walking,-0.894096,-5.229754,-0.281785,-0.506041,0.122515,-1.118617
sample_020,20,Walking,-1.154973,-5.735027,0.626797,0.029297,-0.055931,-0.282318
sample_020,21,Walking,0.009711,-4.819761,0.257706,0.061258,-0.21307,0.665843
sample_020,22,Walking,0.569905,-1.628919,0.983505,0.87625,-0.625893,1.640638
sample_020,23,Walking,1.963201,0.126008,0.185937,1.408924,-0.223723,1.827074
sample_020,24,Walking,1.623866,2.452419,-0.651203,0.780368,-0.231713,2.351758
sample_020,25,Walking,3.16388,3.467291,-0.670747,0.745744,-0.087891,2.167985
sample_020,26,Walking,1.752458,3.677113,-1.182303,-0.809665,-0.191763,1.78446
sample_020,27,Walking,0.624253,4.460312,-0.557219,0.00799,-0.383526,1.049369
sample_020,28,Walking,0.508751,4.877146,-0.458343,-0.274327,-0.223723,-0.274327
sample_020,29,Walking,1.063957,2.588979,-0.271947,-0.506041,0.186436,-1.257112
sample_020,30,Walking,1.384508,0.09249,-0.516802,-1.060022,0.580615,-1.619331
sample_020,31,Walking,1.080295,-0.842978,-0.645382,-0.956151,0.588605,-1.568726
sample_020,32,Walking,1.645935,-1.006223,-1.833037,-1.004091,1.163894,-1.518122
sample_020,33,Walking,0.55154,-2.232788,-0.684593,-0.340912,0.785695,-1.347667
sample_020,34,Walking,-0.836862,-1.628379,-0.34592,-0.039951,0.484734,-1.243795
sample_020,35,Walking,-0.81741,-2.608339,0.435308,0.125179,0.295634,-0.964141
sample_020,36,Walking,-1.137136,-3.179195,0.367789,0.074574,-0.063921,-0.207743
sample_020,37,Walking,-1.137136,-3.179195,0.367789,0.074574,-0.063921,-0.207743
sample_020,38,Walking,-0.767276,-1.323883,-0.103917,0.881576,-0.335585,0.945497
sample_020,39,Walking,-0.179611,0.335786,0.277417,1.363647,-0.607249,1.294399
sample_020,40,Walking,2.449396,0.966908,-0.407493,0.620566,-0.545991,1.539429
sample_020,41,Walking,1.66743,1.235313,-0.752796,0.799012,-0.463427,1.59536
sample_020,42,Walking,1.66743,1.235313,-0.752796,0.799012,-0.463427,1.59536
sample_020,43,Walking,1.146188,3.88869,-0.961294,0.071911,-0.071911,0.897557
sample_020,44,Walking,0.326991,3.694164,-0.929655,-0.471417,-0.186436,0.316941
sample_020,45,Walking,0.458335,2.698508,-0.243208,0.079901,-0.263674,-0.500714
sample_020,46,Walking,0.628074,1.179488,0.073539,-0.476744,0.119852,-1.091983
sample_020,47,Walking,0.628074,1.179488,0.073539,-0.476744,0.119852,-1.091983
sample_020,48,Walking,1.458962,-1.252036,0.087013,-0.010653,0.617902,-1.542093
sample_020,49,Walking,0.067084,-1.477353,-0.870549,-0.836299,0.649863,-1.033389
sample_020,50,Walking,0.067084,-1.477353,-0.870549,-0.836299,0.649863,-1.033389
sample_020,51,Walking,-0.591332,-1.968161,1.039619,0.367545,0.0,-1.091983
sample_020,52,Walking,-0.591332,-1.968161,1.039619,0.367545,0.0,-1.091983
sample_020,53,Walking,-0.81609,-3.429509,0.956839,0.282318,0.0,-0.44212
sample_020,54,Walking,-1.134492,-3.253014,0.898695,0.183773,-0.03196,0.154476
sample_020,55,Walking,-0.120427,-1.820738,-0.125451,0.636546,-0.154476,0.751071
sample_020,56,Walking,0.324274,-0.092552,-0.545156,0.743081,-0.452773,1.195854
sample_020,57,Walking,3.078075,0.958594,-0.835852,1.020072,-0.841626,1.416914
sample_020,58,Walking,1.170404,1.480214,-1.30484,1.033389,-0.548655,1.504805
sample_020,59,Walking,1.430415,3.102595,-1.341426,0.65519,-0.170456,1.238468
sample_020,60,Walking,0.490006,3.224113,-1.006335,-0.162466,-0.178446,0.870923
sample_020,61,Walking,0.193026,3.304261,-0.842609,-0.468754,-0.127842,0.138495
sample_020,62,Walking,0.135268,2.518279,-0.173024,-0.053267,-0.114525,-0.500714
sample_020,63,Walking,0.774517,1.143425,0.092821,-0.183773,0.175783,-0.980121
sample_020,64,Walking,1.379387,0.244818,0.080652,-0.226387,0.372872,-1.147914
sample_020,65,Walking,0.615356,-0.903204,-0.946403,-1.515459,0.854943,-0.873586
sample_020,66,Walking,-0.304136,-1.322807,-1.109648,-1.254448,0.692477,-0.868259
sample_020,67,Walking,-0.487883,-1.509101,0.007721,-0.335585,0.468754,-1.139924
sample_020,68,Walking,-0.980545,-3.437396,0.587864,-0.284981,0.133169,-0.868259
sample_020,69,Walking,-1.099127,-3.2553,0.395201,0.372872,0.085228,-0.279654
sample_020,70,Walking,-0.721833,-2.980691,-0.400551,0.905547,-0.215733,0.311615
sample_020,71,Walking,0.406535,-1.235842,-0.383876,1.081329,-0.567298,0.788358
sample_020,72,Walking,1.697267,0.07265,-1.010056,1.419578,-0.711121,1.15324
sample_020,73,Walking,1.728429,0.304706,-1.105387,1.57938,-0.657853,1.235805
sample_020,74,Walking,1.680453,1.790125,-1.152403,1.329023,-0.495387,1.392944
sample_020,75,Walking,1.176704,3.045477,-0.980065,0.737754,-0.106535,1.13726
sample_020,76,Walking,0.437665,3.96483,-0.946321,-0.48207,-0.149149,0.759061
sample_020,77,Walking,-0.026921,3.599259,-0.384363,-0.415486,-0.069248,-0.026634
sample_020,78,Walking,0.385851,1.766099,0.119895,-0.103872,0.093218,-0.940171
sample_020,79,Walking,0.392502,0.174535,0.299044,-0.388852,0.322268,-1.267765
sample_020,80,Walking,0.392502,0.174535,0.299044,-0.388852,0.322268,-1.267765
sample_020,81,Walking,1.626991,-0.631885,-0.114022,-0.684487,0.807002,-1.414251
sample_020,82,Walking,0.32301,-1.839187,-0.871721,-0.89223,0.759061,-1.278419
sample_020,83,Walking,-0.089681,-1.587466,-0.212197,0.239704,0.303624,-1.155904
sample_020,84,Walking,-0.750753,-2.904742,0.357123,-0.037287,-0.010653,-0.226387
sample_020,85,Walking,-0.750753,-2.904742,0.357123,-0.037287,-0.010653,-0.226387
sample_020,86,Walking,-1.104029,-2.231436,0.83795,0.479407,-0.19709,0.085228
sample_020,87,Walking,-0.19549,-1.887714,0.281904,0.732428,-0.146486,0.378199
sample_020,88,Walking,-0.19031,0.009343,-1.99687,0.588605,-0.271664,0.69514
sample_020,89,Walking,-0.13795,0.939722,0.099059,1.179874,-1.006755,0.90022
sample_020,90,Walking,0.28464,-0.215429,0.050828,1.257112,-0.593932,0.854943
sample_020,91,Walking,1.116096,0.728873,-0.792339,1.715212,-0.415486,0.838962
sample_020,92,Walking,0.384229,1.76194,-1.115731,1.214498,-0.191763,0.783032
sample_020,93,Walking,0.204278,2.488247,-1.330814,0.402169,-0.066584,0.538001
sample_020,94,Walking,-0.02522,2.298177,-1.014326,-0.463427,0.077238,0.01598
sample_020,95,Walking,0.003306,2.09418,-0.67379,-0.330258,0.077238,-0.399506
sample_020,96,Walking,0.463057,1.440038,-0.239165,-0.45011,0.170456,-0.820319
sample_020,97,Walking,0.969757,0.355625,-0.611993,-0.942834,0.484734,-1.12128
sample_020,98,Walking,0.191909,-0.758496,-1.141962,-1.060022,0.628556,-1.318369
sample_020,99,Walking,0.805618,-0.750379,-0.478014,-0.476744,0.242367,-1.310379
sample_021,0,Walking,-0.697643,-0.561693,-0.950458,-1.158567,0.727101,-1.376964
sample_021,1,Walking,-0.697643,-0.561693,-0.950458,-1.158567,0.727101,-1.376964
sample_021,2,Walking,-0.199924,-0.820724,1.146612,-0.479407,-0.410159,0.130505
sample_021,3,Walking,-0.424592,-1.01451,2.215659,-0.149149,-0.282318,0.189099
sample_021,4,Walking,-0.277881,-2.683653,0.346236,-0.002663,-0.300961,0.471417
sample_021,5,Walking,1.092497,-2.053126,0.492739,0.4581,-0.351565,0.833636
sample_021,6,Walking,0.337352,-1.257021,1.934319,0.681823,-0.037287,1.230478
sample_021,7,Walking,0.782398,1.658773,0.282682,0.575289,-0.010653,1.467518
sample_021,8,Walking,0.819968,3.411195,0.931845,0.258347,0.167792,0.998765
sample_021,9,Walking,2.200969,4.747445,0.27905,-0.711121,0.383526,0.380862
sample_021,10,Walking,-0.073919,3.996944,0.795881,0.159802,0.263674,-1.134597
sample_021,11,Walking,-0.073919,3.996944,0.795881,0.159802,0.263674,-1.134597
sample_021,12,Walking,0.669104,0.720746,0.831447,-0.407496,-0.034624,-1.888331
sample_021,13,Walking,0.669104,0.720746,0.831447,-0.407496,-0.034624,-1.888331
sample_021,14,Walking,-0.174694,-2.80171,1.485528,-0.005327,0.005327,-1.725865
sample_021,15,Walking,-1.005758,-4.512717,1.095128,-0.327595,-0.143822,-0.817655
sample_021,16,Walking,4.321427,-1.782117,-0.209562,0.476744,-0.356892,1.225151
sample_021,17,Walking,4.321427,-1.782117,-0.209562,0.476744,-0.356892,1.225151
sample_021,18,Walking,0.680105,-0.064636,-0.282129,0.961478,-0.111862,1.8324
sample_021,19,Walking,3.748891,1.88364,-0.827448,1.57139,-0.700467,2.612768
sample_021,20,Walking,2.756574,4.549696,-0.836867,0.569962,0.292971,1.896321
sample_021,21,Walking,0.937635,6.446741,-1.802106,-0.673833,0.271664,1.422241
sample_021,22,Walking,0.128171,6.547764,-0.798751,-0.492724,0.093218,0.223723
sample_021,23,Walking,4.046029,5.461779,-0.477922,0.01598,-0.202416,-1.760489
sample_021,24,Walking,3.138552,1.428778,0.218833,-0.897557,0.162466,-2.538194
sample_021,25,Walking,1.007278,-0.8945,0.428616,-1.12128,0.22106,-1.954915
sample_021,26,Walking,0.553134,-1.939149,0.78588,-1.030725,0.479407,-1.781796
sample_021,27,Walking,-1.242219,-4.348788,-0.019212,-0.234377,0.340912,-1.139924
sample_021,28,Walking,-0.668222,-4.223357,0.015547,-0.127842,-0.055931,-0.266337
sample_021,29,Walking,-0.777853,-2.659372,-0.42635,-0.111862,-0.138495,0.716447
sample_021,30,Walking,1.857566,-1.246891,-0.514053,0.415486,-0.303624,1.518122
sample_021,31,Walking,2.121561,0.964817,-0.864651,1.313043,-0.601922,2.125371
sample_021,32,Walking,2.679336,3.428905,-0.816724,1.688578,-0.26101,2.101401
sample_021,33,Walking,0.934098,6.121451,-1.347515,0.394179,0.125179,1.451538
sample_021,34,Walking,0.047952,5.828553,-1.06501,-0.303624,0.159802,-0.106535
sample_021,35,Walking,3.373526,4.661483,-0.513158,-0.26101,-0.165129,-1.198518
sample_021,36,Walking,2.408546,1.443869,0.211452,-0.356892,0.274327,-2.077431
sample_021,37,Walking,0.522694,-0.554676,0.316425,-0.70313,-0.03196,-1.523449
sample_021,38,Walking,-0.378783,-1.116308,0.782409,-0.511368,0.079901,-1.360983
sample_021,39,Walking,-1.020135,-3.186397,0.573617,-0.279654,0.069248,-0.791022
sample_021,40,Walking,-1.422849,-2.849882,0.587822,-0.346238,-0.002663,-0.292971
sample_021,41,Walking,-0.779518,-1.780162,0.466368,0.095881,-0.175783,0.399506
sample_021,42,Walking,-0.779518,-1.780162,0.466368,0.095881,-0.175783,0.399506
sample_021,43,Walking,-0.178611,0.059804,-0.059034,0.514031,-0.303624,1.062686
sample_021,44,Walking,-0.178611,0.059804,-0.059034,0.514031,-0.303624,1.062686
sample_021,45,Walking,0.672678,2.263544,-0.60973,0.444783,0.021307,1.195854
sample_021,46,Walking,0.672678,2.263544,-0.60973,0.444783,0.021307,1.195854
sample_021,47,Walking,-0.266131,2.969368,-0.614679,-0.316941,0.194426,0.713784
sample_021,48,Walking,-0.022198,3.261817,-0.340441,-0.074574,0.071911,0.215733
sample_021,49,Walking,2.622783,2.868618,0.418697,-0.149149,0.018644,-0.775041
sample_021,50,Walking,2.079965,1.791051,0.55572,-0.548655,0.178446,-1.198518
sample_021,51,Walking,0.499869,0.656799,0.033788,-0.263674,0.308951,-1.32636
sample_021,52,Walking,-0.008108,-1.442738,-0.267502,-0.90821,0.250357,-1.195854
sample_021,53,Walking,-0.981617,-2.494848,0.203465,-0.322268,0.021307,-0.996101
sample_021,54,Walking,-0.753877,-3.478306,0.391079,-0.039951,-0.093218,-0.65519
sample_021,55,Walking,-0.821098,-3.24655,0.576992,-0.085228,-0.215733,0.316941
sample_021,56,Walking,1.728583,-1.913972,0.206727,0.095881,-0.292971,0.799012
sample_021,57,Walking,1.373051,-0.751426,-0.70056,0.122515,-0.159802,1.174547
sample_021,58,Walking,1.313277,0.745117,-0.976699,1.12927,-0.479407,1.566063
sample_021,59,Walking,0.876037,1.714578,-0.928226,1.182537,-0.322268,1.507469
sample_021,60,Walking,0.419487,3.186431,-0.7497,0.255684,-0.109198,1.251785
sample_021,61,Walking,-0.359525,3.837673,-0.65915,-0.151812,0.026634,0.535338
sample_021,62,Walking,0.182795,3.619302,0.358662,0.250357,0.090555,-0.830972
sample_021,63,Walking,2.507815,1.998162,0.338493,-0.055931,0.218397,-1.747172
sample_021,64,Walking,1.611325,0.240276,0.175057,-0.753734,0.319605,-1.645964
sample_021,65,Walking,0.157459,-0.997908,-0.018196,-0.761725,0.420813,-1.331686
sample_021,66,Walking,-0.507293,-2.496721,-0.144018,-0.45011,0.26101,-1.155904
sample_021,67,Walking,-1.081545,-3.202418,0.470172,-0.034624,-0.170456,-0.572625
sample_021,68,Walking,-0.758739,-3.382106,0.838907,0.410159,-0.181109,-0.133169
sample_021,69,Walking,0.646735,-1.844551,0.364031,0.149149,-0.340912,0.966804
sample_021,70,Walking,0.128777,-0.395646,-0.405458,0.098545,-0.021307,1.339676
sample_021,71,Walking,1.273377,1.198757,-0.756063,0.407496,-0.311615,1.755163
sample_021,72,Walking,0.940248,1.795719,-0.76509,0.745744,-0.46609,1.395607
sample_021,73,Walking,0.940248,1.795719,-0.76509,0.745744,-0.46609,1.395607
sample_021,74,Walking,-0.24744,2.904393,-0.888766,-0.183773,0.223723,0.002663
sample_021,75,Walking,-0.24744,2.904393,-0.888766,-0.183773,0.223723,0.002663
sample_021,76,Walking,-0.256805,2.247593,-0.785596,-0.074574,0.098545,-0.644536
sample_021,77,Walking,1.110296,0.702779,0.265305,0.074574,-0.002663,-1.193191
sample_021,78,Walking,0.266392,-0.594674,1.079468,0.026634,-0.071911,-1.257112
sample_021,79,Walking,0.226918,-1.297439,0.632571,-0.266337,0.082565,-1.09731
sample_021,80,Walking,-0.874314,-1.37941,0.536842,-0.47408,0.399506,-0.660516
sample_021,81,Walking,-1.149666,-2.693468,0.122326,-0.247694,0.399506,-0.247694
sample_021,82,Walking,-0.610688,-2.931121,-0.127955,0.269001,-0.029297,0.394179
sample_021,83,Walking,-0.066822,-0.739959,-0.174186,1.201181,-0.370209,1.006755
sample_021,84,Walking,0.295325,0.422832,-0.21572,1.062686,-0.612576,1.267765
sample_021,85,Walking,-0.274812,1.598995,-0.798337,1.209171,-0.641873,0.945497
sample_021,86,Walking,0.141771,2.549044,-0.991522,1.081329,-0.793685,0.506041
sample_021,87,Walking,0.073441,3.51942,-0.629037,1.707222,-0.990775,-0.506041
sample_021,88,Walking,0.992962,1.407688,0.245542,1.57139,-0.756398,-1.499479
sample_021,89,Walking,0.754915,-1.18322,-0.005919,1.741846,-0.074574,-1.845717
sample_021,90,Walking,0.337602,-2.573355,0.060904,2.676689,0.295634,-1.379627
sample_021,91,Walking,-0.118958,-3.140144,-0.736408,1.246458,0.607249,-0.601922
sample_021,92,Walking,0.351981,-2.582695,-2.718994,1.299726,0.591269,0.46609
sample_021,93,Walking,0.524963,-1.116484,-2.252819,0.865596,0.077238,1.321033
sample_021,94,Walking,0.166454,2.295455,-0.835321,0.727101,-0.292971,1.789786
sample_021,95,Walking,1.475275,4.914747,0.859659,0.69514,0.218397,0.548655
sample_021,96,Walking,-0.689696,4.033065,0.109259,0.271664,0.284981,-0.191763
